id_pacjenta,imie,nazwisko,pesel,data_urodzenia,telefon,email,id_miejscowosc
46772,Kacper,Kasznia,82466417977,1960-10-13,191446445,gmoron@grupa.com,217
46773,Agnieszka,Pich,33175894076,1974-07-20,722335552,blanka52@hotmail.com,4582
46774,Ernest,Kopiczko,43767767373,1939-06-14,384598908,dumalaleonard@fundacja.pl,8546
46775,Konstanty,Jaskóła,73670416229,1935-05-30,691727580,fmironczuk@klama-lenda.org,9796
46776,Adrianna,Pikula,68238913837,1980-04-12,922093915,dorotadubis@prazmo-bors.net,5801
46777,Kacper,Baszak,78944123567,2003-12-31,059375451,monikakrauza@pacocha.pl,3374
46778,Julita,Rawa,83995031387,1996-08-06,377865480,michal78@fundacja.pl,5784
46779,Konrad,Wiatrak,82540606378,1986-07-14,605779833,alan15@miozga.pl,7448
46780,Olga,Szpala,10313015812,1924-06-19,697236276,antoni35@drygas-dyszy.net,7696
46781,Róża,Rasała,36451825370,1932-07-09,348935902,vsiejak@gmail.com,4152
46782,Oliwier,Szczesiak,45808165367,1974-05-15,465380733,otomzik@parafiniuk.pl,8385
46783,Anita,Banek,86688429511,2009-05-26,654385977,jagielosandra@magryta.pl,9136
46784,Daniel,Hus,77228974927,1971-04-22,103515336,tpiatkiewicz@interia.pl,4780
46785,Daniel,Wiertelak,89592711476,1985-11-26,650425088,sheba@grupa.com,8173
46786,Aniela,Mirga,80023835377,1982-03-29,334285833,furgalakrystian@interia.pl,4666
46787,Wojciech,Kulczak,22822377141,1966-06-06,815441396,bszkopek@yahoo.com,5267
46788,Marika,Osman,23579084559,2012-10-06,341910453,marcelinazuberek@onet.pl,8575
46789,Marika,Zwara,17167823039,1998-12-19,016795218,tomasz08@interia.pl,9211
46790,Norbert,Niechciał,29368246858,1956-12-25,727888419,alexhuszcza@onet.pl,4472
46791,Anna Maria,Worach,00592982362,1976-06-05,442949545,szymonseta@interia.pl,1931
46792,Marika,Kukawka,94138254524,1953-04-07,902340871,gosipiuk@opalach.org,422
46793,Emil,Kafel,08583935973,2010-02-06,704466154,xtokaj@o2.pl,1646
46794,Grzegorz,Rudolf,30159064662,1990-11-04,558193854,nbuszka@wieja.com,4608
46795,Igor,Hołubowicz,80306584214,1996-06-13,540461288,krystyna69@onet.pl,7301
46796,Mikołaj,Misiuk,31032673641,2014-04-10,558253972,rozaliafiliks@hotmail.com,2523
46797,Olaf,Kuzior,27075599767,2001-04-23,727696038,leon33@fpuh.com,9945
46798,Antoni,Cydzik,02379606363,1928-11-13,971192616,detkakamil@dzikiewicz-aleksander.com,9039
46799,Tobiasz,Kolendo,14933755094,1964-09-05,509196991,elzbieta96@yahoo.com,5763
46800,Eliza,Sabała,34518431511,1991-06-27,184241172,aleksanderkapciak@interia.pl,3983
46801,Daniel,Czajor,12629641191,1942-07-03,947936455,sebastianszott@kierepka-kurda.pl,3591
46802,Dorota,Parda,77849709827,1950-12-20,178726535,iwokosalka@fundacja.org,735
46803,Szymon,Wlaźlak,98717078056,1992-08-02,505390001,borzychkamila@interia.pl,769
46804,Antoni,Franaszek,21082338972,1950-12-12,067665817,sibigaliwia@o2.pl,645
46805,Agnieszka,Toma,87407935104,2008-02-01,165448067,oserwach@spoldzielnia.com,9885
46806,Ida,Ceynowa,05415735033,1940-08-26,240416781,pastuszkokrzysztof@spoldzielnia.pl,5344
46807,Oliwier,Minkiewicz,29460954139,1926-08-09,561024163,soniaczochara@wieckiewicz-ploskonka.org,9080
46808,Nikodem,Wąsala,53742024059,1950-09-08,008042986,calagnieszka@drej.com,7521
46809,Roksana,Skierka,64506006974,1982-11-19,875161879,lukaszgrubba@gmail.com,2336
46810,Kaja,Molga,41812499045,2002-02-12,196155393,ryczkogabriel@wujec.net,196
46811,Leon,Drela,95869527876,1984-11-19,405053562,marcinzadora@spoldzielnia.pl,3333
46812,Fryderyk,Boś,81771393724,1961-06-14,631253199,gnypelzbieta@spoldzielnia.pl,2279
46813,Kalina,Kubina,56167998449,1943-01-31,818377084,nicole50@baum-seta.com,2022
46814,Eryk,Kryszkiewicz,82959165089,2013-09-20,506939339,kornelia55@onet.pl,238
46815,Tola,Otremba,00972273376,1951-03-23,730724845,monikawita@hotmail.com,6547
46816,Ryszard,Galuba,65117512831,1998-01-29,614379557,jkomisarczyk@spoldzielnia.com,6824
46817,Urszula,Noszczyk,71729466723,1975-09-10,043129742,kielekjerzy@laszkiewicz-dabrowka.pl,4499
46818,Marcel,Zamora,91589890561,2008-06-04,098342916,igorchuchla@fundacja.pl,5239
46819,Maciej,Behrendt,68506996752,2000-02-20,403476415,majsterekadrian@gmail.com,9440
46820,Ignacy,Sado,82191865834,1936-10-03,929556705,kajetanstrycharz@jargielo-kapustka.com,8796
46821,Antoni,Musiała,40912777223,1938-06-16,564272700,tglonek@yahoo.com,7619
46822,Liwia,Wawrzyn,71957051052,2015-07-13,439303332,rozalialyp@roszkiewicz.com,4479
46823,Maurycy,Smyl,18736663766,1956-09-23,032163084,patryk90@grupa.com,4816
46824,Lidia,Kramer,98775914729,1931-11-14,782224044,srogakajetan@wojtaszczyk.pl,1627
46825,Eliza,Kazimierczyk,84062420209,1998-02-08,878494547,gmaterka@o2.pl,1737
46826,Ignacy,Franaszek,08813496796,1953-04-04,549582546,vwaloszczyk@onet.pl,5194
46827,Karina,Kurnik,06193513606,1932-09-08,843166175,nela73@gmail.com,5202
46828,Stanisław,Dering,04817472994,1944-02-01,152707945,asobkiewicz@wisz-dziczek.pl,4507
46829,Bruno,Frankowicz,95322374650,1949-12-03,807507928,tobiasz46@grupa.pl,8149
46830,Jeremi,Glica,24397648026,2023-11-23,562521620,nkosalka@o2.pl,3262
46831,Urszula,Wylegała,05758298860,1954-03-09,039766886,adam71@o2.pl,9361
46832,Stefan,Krzysztofek,80852433270,1960-07-06,309531023,falkacper@ppuh.com,1295
46833,Konrad,Kott,10676903479,2022-09-05,910381674,pkrzan@gmail.com,9777
46834,Miłosz,Maślach,55645825661,1933-12-06,373132940,doruchjedrzej@interia.pl,5279
46835,Agnieszka,Herok,81658765579,2014-10-01,072615873,witoldsiebert@hotmail.com,7442
46836,Lidia,Pawliczek,52544976395,1964-02-17,837095946,pydanatasza@yahoo.com,5532
46837,Alex,Kuza,97892248629,1977-11-03,809747662,cypriangabka@yahoo.com,6621
46838,Monika,Szymanik,77361989699,1949-08-20,551675665,witold13@hotmail.com,8982
46839,Nataniel,Myrcha,20686287125,1977-02-19,658229472,natasza21@thomas.pl,3547
46840,Marika,Drywa,66755498535,1978-06-07,104096956,vgospodarek@o2.pl,8263
46841,Miłosz,Gieroń,37247090078,2000-08-12,283741407,kazimierzwiciak@hotmail.com,7484
46842,Janina,Fras,89162735789,1959-05-11,431940035,fkoscik@stowarzyszenie.com,5580
46843,Andrzej,Maszczyk,35383473697,2011-10-06,267124777,gaja05@o2.pl,595
46844,Maurycy,Rajczyk,45841612021,1945-09-16,824510105,skotarczakdawid@hotmail.com,4539
46845,Bartek,Pik,67450887959,1950-12-14,834057556,mwinnik@interia.pl,6017
46846,Krzysztof,Lato,26122184979,1945-02-20,138238812,krystian19@gmail.com,4214
46847,Dagmara,Towarek,31507447455,1971-06-27,175134307,anita98@hotmail.com,5591
46848,Jakub,Głowienka,89618514661,1983-09-18,222962285,skupinkornel@sinkiewicz-teodorowicz.com,8487
46849,Ada,Madajczyk,05792280848,1947-09-25,813010435,juliansieradzan@yahoo.com,9841
46850,Olga,Sysło,14708818294,1964-07-04,563511017,michalczakmaks@majtczak-drozda.com,6737
46851,Karol,Malcharek,91632387809,2022-03-26,706324850,adakloczko@fpuh.org,7446
46852,Wojciech,Ciechowicz,66345577542,1933-10-12,668074670,olaf00@grupa.org,9278
46853,Olga,Pielach,22265000316,1998-04-11,977727623,kbartman@gmail.com,7992
46854,Michał,Indyk,54443383385,2009-05-08,196879919,kamil41@hotmail.com,3312
46855,Agnieszka,Sulik,51679127144,1937-07-06,169647850,albinignacy@fundacja.pl,3192
46856,Gaja,Gwara,70428369895,1964-07-20,618119941,kazimierzkoss@hotmail.com,9486
46857,Józef,Roczniak,35889667847,1995-05-05,878282386,piszczkamila@hotmail.com,112
46858,Jacek,Doktor,80521412828,1958-03-12,304986879,hkozdron@hotmail.com,1564
46859,Bruno,Łuczka,09998068929,1996-11-10,013040247,fwoloch@gmail.com,3908
46860,Adrianna,Hewelt,79551360671,2012-09-06,944966912,anastazja91@fpuh.pl,5821
46861,Oliwier,Bicz,12183543596,1991-12-29,972410479,marcelinapawliszyn@grupa.net,7172
46862,Tymon,Jaremko,44982670449,2010-04-29,280209590,adrianna46@o2.pl,1432
46863,Justyna,Macha,44331646221,1945-12-30,888937513,dagmara23@chachula.com,6264
46864,Bartek,Basak,42676431289,1925-07-12,203429033,gustaw65@interia.pl,941
46865,Agnieszka,Magier,93159730521,1942-09-07,201110611,ksmolorz@yahoo.com,7548
46866,Antoni,Dąbkiewicz,32300787714,2020-10-27,248890692,franciszek18@o2.pl,7955
46867,Patryk,Cieloch,97611402792,1983-05-09,967747176,klabno@hotmail.com,7270
46868,Aleks,Joniak,84939910740,2013-07-02,178424341,wiktor81@hotmail.com,3607
46869,Nicole,Kopytko,67127920327,1971-11-28,922277986,gietkaapolonia@fundacja.org,8670
46870,Wiktor,Smagała,25293341293,1925-02-25,656729184,soniajop@stowarzyszenie.pl,2492
46871,Ernest,Olesiejuk,38816503493,1944-05-01,602404498,aleksander47@hotmail.com,8746
46872,Przemysław,Zadka,71070568306,1973-08-16,791539680,vszybiak@burkiewicz-mierzwiak.com,9464
46873,Gustaw,Murat,95728179668,1953-11-27,056631653,ubilik@gabinety.net,9644
46874,Tomasz,Piejko,86476124778,1944-02-27,185147151,maksymilian49@polchlopek-ostapczuk.pl,2156
46875,Jędrzej,Malisz,27739913327,1944-11-13,553262168,knysakmalwina@korab.com,3174
46876,Nela,Grzejszczak,79774894964,2009-07-02,278695518,maciejbik@fpuh.com,6594
46877,Igor,Cieloch,66416587754,1950-10-01,218936034,jedrzejworach@interia.pl,9140
46878,Dorota,Wylegała,89934161567,2021-08-14,100684506,szelestfabian@yahoo.com,1588
46879,Przemysław,Kierat,41758127293,1935-04-02,036312807,przystupafranciszek@interia.pl,6496
46880,Aleks,Ciesielczyk,35016168706,1936-12-16,624091883,wulanowicz@fundacja.com,5504
46881,Oliwier,Kożuszek,36636015176,1984-02-10,470634165,natanbachanek@o2.pl,29
46882,Róża,Karwan,26565779242,2022-09-08,400922949,norbertpawlaczek@zabka-kazana.com,4339
46883,Miłosz,Fita,25879650427,1989-09-15,709252564,ksaweryfron@macias.pl,4562
46884,Mateusz,Oszust,72958041482,1973-11-18,391781921,kaziroddagmara@gmail.com,8870
46885,Rafał,Suda,64461302353,1967-08-11,667891061,nosada@gabinety.com,711
46886,Józef,Roda,15362999335,1979-09-02,604301897,jedrzej61@grupa.com,2222
46887,Maks,Wypchło,33278521871,2011-03-02,520093802,ifront@hotmail.com,1289
46888,Eryk,Piekara,25142195226,1981-01-20,781043449,kowaramikolaj@fundacja.net,7087
46889,Marika,Borysiewicz,45292778038,1945-07-12,433993631,mydlaktymon@grupa.com,5372
46890,Daniel,Zaniewicz,65985961197,1991-08-14,389135521,hapkawiktor@onet.pl,7893
46891,Norbert,Sykut,10479571339,2018-09-01,843367905,wegrzykdamian@hotmail.com,6399
46892,Inga,Wesoły,50949859856,1983-01-17,133870480,maciejczulak@grupa.pl,5031
46893,Olgierd,Miara,72627288290,1999-01-24,441049175,szmurlomarek@gabinety.net,1315
46894,Anastazja,Moj,65535069374,1975-02-11,468836595,radoslawpieczarka@fundacja.com,7677
46895,Eliza,Dylak,60582689390,1997-12-27,921265220,bartek85@stowarzyszenie.com,6977
46896,Julita,Tomaszuk,38937930896,1960-12-20,255724981,jozefbulak@grupa.com,2321
46897,Józef,Makieła,97898456465,2002-03-09,313415979,dorynektola@fundacja.com,8173
46898,Justyna,Dzienisz,18664834139,2007-05-30,758163104,elzbietadreszer@yahoo.com,629
46899,Franciszek,Broncel,60111872368,2015-12-10,964694550,yhejduk@wiertel.com,5994
46900,Sonia,Kościesza,42169375402,2024-05-01,366170412,tomaszgodyn@grupa.org,7402
46901,Ksawery,Wasil,04366366924,1972-01-03,735524211,adagronkiewicz@onet.pl,8877
46902,Olgierd,Gierach,49235517824,1953-03-27,253349124,mirochaurszula@interia.pl,7883
46903,Albert,Kudełka,03102739035,2000-03-24,567310285,lukasz44@stowarzyszenie.pl,3332
46904,Mariusz,Wereda,94754632537,1990-12-12,563556687,sandraczerkies@yahoo.com,7574
46905,Gustaw,Maculewicz,90420469674,1925-07-24,113975739,ludzikignacy@yahoo.com,4334
46906,Arkadiusz,Tyma,65943738703,1999-12-30,107732481,wojciech77@chomiuk.com,6297
46907,Kornel,Darul,26296834258,1982-09-18,125620319,staspatryk@onet.pl,1427
46908,Iwo,Bembenek,23554058221,1940-01-02,919716418,marekgluszko@hotmail.com,5724
46909,Franciszek,Łyczek,79522935242,2009-01-22,223786565,ccakala@onet.pl,2763
46910,Ernest,Majos,28773766559,2019-01-27,866758980,esamoraj@gmail.com,7314
46911,Monika,Teodorowicz,58516539187,2001-04-25,557416880,trepkamilosz@felisiak-buchholz.com,118
46912,Karina,Łuszczak,30924283083,1931-01-05,506199177,ipokusa@gmail.com,216
46913,Fryderyk,Szczypek,35996502932,1942-12-16,469224755,szeszkobartek@o2.pl,8461
46914,Elżbieta,Brygoła,22955509608,1957-05-14,346292485,pgegotek@interia.pl,3656
46915,Jakub,Beker,49090272941,1964-12-17,558099642,dzygula@gmail.com,7092
46916,Natan,Jancewicz,03801142850,1993-08-28,093164172,dulikwiktor@hotmail.com,2548
46917,Natasza,Gierach,99841517316,1977-04-07,664876113,adriannawajdzik@ppuh.org,4425
46918,Elżbieta,Szczypiór,29639229016,1976-09-07,924383243,arkadiusz21@interia.pl,5339
46919,Bruno,Miszkiel,42770450135,2022-06-29,418961878,nwysota@gabinety.pl,5354
46920,Alan,Pogorzelec,87539856508,1964-10-26,464925198,htrzmiel@fpuh.com,787
46921,Artur,Antoszczyk,85738928772,1968-11-18,207745493,rkocurek@o2.pl,7977
46922,Sylwia,Mendak,35399498736,2003-06-18,728474638,cyprianskoneczna@ppuh.pl,5195
46923,Klara,Karyś,14405600414,1974-09-09,092853632,malwinajanoszek@fundacja.pl,531
46924,Apolonia,Kretowicz,51645254274,1970-05-13,825251381,rkansy@interia.pl,3866
46925,Kornelia,Dzienniak,19369890403,1977-12-19,434423680,malwina15@grupa.net,8160
46926,Borys,Gadzina,79331171726,2001-09-16,605581948,ryszardlemieszek@fundacja.com,2875
46927,Anita,Klimko,11544013085,2022-05-06,615207078,aureliakarkocha@gmail.com,6815
46928,Maciej,Latoszek,01354655057,2012-08-06,990201181,btluczek@interia.pl,6492
46929,Aleksander,Janduła,91973156158,1968-10-25,059443176,aleksanderkopala@hotmail.com,1368
46930,Urszula,Hak,93591830277,1946-06-14,176022611,ctos@zbrzezniak-salawa.pl,1413
46931,Natasza,Wrześniak,95486819745,1966-04-12,632001634,dradko@fundacja.pl,1372
46932,Stefan,Ważna,39509275838,2010-10-13,261427569,sowalaadrian@yahoo.com,9051
46933,Sylwia,Bubel,51517842403,1969-12-29,545278289,ubruzda@interia.pl,2313
46934,Karina,Wylegała,73293959315,1993-07-26,112718241,dagmara92@hotmail.com,4950
46935,Michał,Knysak,96813635135,2015-03-14,682018686,tdziewior@cierpisz.pl,5634
46936,Julianna,Hajdasz,02512397011,1992-05-03,454013908,dampslukasz@stowarzyszenie.com,3278
46937,Gustaw,Iciek,43953125458,2022-12-18,142780695,adam78@borzych.com,5982
46938,Malwina,Frukacz,56683829813,1931-12-06,192172474,rgordon@gmail.com,2352
46939,Wiktor,Bejm,77374331088,1943-10-13,389805961,marcinpatalas@gmail.com,7412
46940,Ewa,Szajna,23843529711,1953-12-14,705319534,mieszko03@hotmail.com,5931
46941,Tymoteusz,Drobot,96162818501,1965-09-13,814161640,janmisiejuk@majtyka-dywan.com,3430
46942,Konstanty,Czopik,88355941057,2008-11-26,040998886,dzialakmonika@interia.pl,7585
46943,Filip,Bryda,11305555110,1942-05-06,052446375,kornel85@zaczyk.com,9200
46944,Konrad,Wnuczek,39574234989,1947-03-26,442760882,zadkanela@onet.pl,8656
46945,Angelika,Buchalik,23333340121,1964-01-15,032891498,wojtyssylwia@onet.pl,4024
46946,Filip,Tomaszczyk,16325667363,2000-01-28,355140810,apolonia13@hotmail.com,1004
46947,Tola,Misiurek,06477602920,1952-08-13,813760983,vcywka@hotmail.com,6432
46948,Kornel,Dytko,92432890000,1976-10-20,014771735,oskarfurmankiewicz@gmail.com,9908
46949,Nela,Wielgat,38628297914,1924-11-21,158010936,cjagielo@hotmail.com,8797
46950,Borys,Wizner,02021590949,2020-08-28,589304166,marika48@interia.pl,615
46951,Leon,Patoła,46761095602,1980-09-29,247265514,apoloniagabryel@o2.pl,1484
46952,Nikodem,Koperek,87141611871,1998-03-27,174587927,wniewiara@uzar-wielgat.net,5926
46953,Kazimierz,Leoniuk,60186499602,1972-06-17,218332446,jhanas@surmiak.net,5117
46954,Franciszek,Maćczak,88524847682,1989-09-27,872981605,kfogt@pierchala-posmyk.net,5546
46955,Aleksander,Margol,58822222724,1992-09-08,124422163,ernest99@onet.pl,3930
46956,Kajetan,Gamrat,62402978946,1976-03-27,774625175,bobrowiczinga@o2.pl,2763
46957,Gaja,Kosznik,35837112942,1971-03-18,791309833,apolonia85@yahoo.com,2523
46958,Tobiasz,Janoszek,10810482893,2000-12-31,203856355,ksawery97@fundacja.com,8630
46959,Justyna,Pyś,82043862373,2024-03-23,909516582,pawel33@onet.pl,9959
46960,Agnieszka,Majerczyk,04040194328,1937-05-17,153591696,karoljanoszek@siatka.com,5156
46961,Monika,Winnik,74635346332,2007-02-10,843125182,marekkalisiak@spoldzielnia.pl,534
46962,Mariusz,Płodzień,07634837383,1965-08-03,486929037,xjedruszczak@stowarzyszenie.org,3602
46963,Bianka,Merda,48739650590,2002-09-09,120578850,praseknatasza@opyrchal-bruzda.pl,8156
46964,Olgierd,Hyży,45576725315,1933-03-18,686266192,wasiewiczkaja@grupa.net,2860
46965,Olgierd,Wojtunik,70991103964,1963-05-03,721793260,leonprzerwa@hotmail.com,1130
46966,Piotr,Wilusz,87204603556,1978-10-08,455004210,szymon81@ppuh.pl,3230
46967,Krzysztof,Rejniak,41640256978,1941-03-15,472399375,janina21@fpuh.net,6904
46968,Maks,Hamera,58323395397,1954-04-04,539911521,dlugozimaalbert@o2.pl,7011
46969,Sonia,Grab,84340508888,1975-09-08,979793151,wojciech01@yahoo.com,8360
46970,Hubert,Uss,62861277292,2001-12-31,100981286,albertsteinke@ppuh.com,6468
46971,Tobiasz,Pawliczak,92966583163,1996-08-12,403170515,natanwochna@o2.pl,4503
46972,Julian,Sarosiek,99092521934,1965-11-10,018610852,maslankiewiczkornel@fundacja.pl,6262
46973,Julian,Wiertel,85173976324,1994-02-26,826921129,wolanignacy@martyn-pazola.org,2611
46974,Sebastian,Jędrak,22356479085,1974-06-06,060265545,andrzejkinder@fundacja.com,4546
46975,Rozalia,Pochopień,63665294671,1998-05-20,456456088,julian51@ppuh.com,8565
46976,Ignacy,Kaczan,47158602129,2007-10-29,572793781,fabian62@bobryk-busko.pl,795
46977,Ryszard,Petrus,22030149189,2001-11-02,795175387,maciej42@onet.pl,2703
46978,Nataniel,Malecha,18360198721,2020-11-25,010946401,fwoloszyk@gabinety.org,7151
46979,Nicole,Żołądkiewicz,27417870905,1960-01-05,041068732,burchardtandrzej@ppuh.pl,4555
46980,Kornel,Solnica,35823768424,2011-12-24,560916923,dagmara14@onet.pl,8616
46981,Kamil,Klaus,48674139308,1949-04-28,469939504,adrian09@hotmail.com,1097
46982,Marcel,Duczek,02591329796,2005-11-08,342803918,drewnioksebastian@ppuh.com,8380
46983,Antoni,Kiepas,95937201952,1933-08-28,025254913,drobnikrafal@gabinety.pl,1698
46984,Wojciech,Gajownik,14301466713,1940-07-16,645207392,hnestorowicz@onet.pl,640
46985,Jan,Kuncewicz,80374548283,1965-11-10,564741599,razniakkrystyna@o2.pl,1796
46986,Alan,Gogola,13626315819,1974-01-13,123316837,niesciorukkajetan@borejko-handzel.pl,3346
46987,Tymon,Malewicz,57505087496,1995-05-18,533827027,czyloksonia@hotmail.com,3220
46988,Kornelia,Kohnke,26605766130,1937-10-13,555893784,szwajjeremi@fijol.com,168
46989,Hubert,Skup,89889112195,1987-06-08,384335962,borysiukborys@o2.pl,1633
46990,Tola,Wołoszyk,47323264202,2011-08-05,879186269,ukolek@spoldzielnia.pl,8796
46991,Adam,Rodzeń,12282556037,2009-09-02,137567833,emil04@o2.pl,1516
46992,Apolonia,Dylak,07794716981,1988-01-13,822333264,rraszkiewicz@gmail.com,4927
46993,Kacper,Buś,43385770982,1960-08-15,349524414,juliannagozdur@gabinety.com,9067
46994,Inga,Jeszka,91322453022,2015-07-29,052445162,franciszek44@stowarzyszenie.com,321
46995,Andrzej,Rozumek,71398087094,1970-12-10,202817330,roza40@interia.pl,1733
46996,Gabriel,Ochnik,48229379507,2024-02-19,306831503,stefan59@gmail.com,8871
46997,Malwina,Para,09372147939,1989-02-17,281721068,trojanowicztomasz@o2.pl,3369
46998,Natasza,Kuster,12423513551,1949-10-02,658453933,aurelia58@gmail.com,885
46999,Radosław,Machoń,77492653741,1925-08-06,987715614,dduc@onet.pl,5649
47000,Julita,Paździora,79390297049,1953-09-06,179424315,fpacholak@ppuh.net,702
47001,Kazimierz,Krauz,21494144761,1939-03-17,937077108,bartekwielgos@onet.pl,4717
47002,Mateusz,Owczarczak,65964023622,1987-02-05,243269219,ernestlaskawiec@ochnio.net,4587
47003,Krystian,Kordus,45920442262,1936-07-19,483789857,rajchjacek@hotmail.com,1943
47004,Maks,Sołtan,72034634568,1972-03-04,708006183,eneugebauer@ppuh.com,2946
47005,Jan,Dulas,44254320807,1970-08-04,021279174,elzbieta46@hotmail.com,8447
47006,Antoni,Grund,19414244217,2021-01-09,649312674,sajewiczrozalia@yahoo.com,9988
47007,Marcel,Samoraj,78273952738,2015-04-18,013735451,gadzinablazej@interia.pl,341
47008,Julian,Kościuszko,55120411440,1927-03-10,670277391,janynataniel@onet.pl,7258
47009,Filip,Loska,41403013456,1967-03-12,467655459,tokarekszymon@interia.pl,2957
47010,Bartek,Chodak,37766912578,1925-04-28,170449746,mszycaurszula@grupa.com,5399
47011,Rozalia,Doliwa,40946256705,2024-10-09,874408439,ignacydzienisz@gabinety.net,6075
47012,Iwo,Konrad,50793632129,1930-08-26,151687597,jozefklama@yahoo.com,4502
47013,Jerzy,Kawula,98950736041,1927-04-02,534446157,maciejskotarek@o2.pl,8375
47014,Sylwia,Cygal,28957170648,1996-01-10,463039048,ernestborysiuk@zero-czerepak.org,4727
47015,Szymon,Gorol,32085757892,1968-02-29,523980360,lpaszkowiak@onet.pl,7849
47016,Michał,Zaranek,05116783493,2002-10-07,242544035,rafal23@ppuh.com,7306
47017,Tomasz,Sabak,34725281133,1973-08-18,653745762,zlachut@spoldzielnia.pl,838
47018,Aurelia,Pajdak,25613138850,1949-09-08,286805669,ladniakartur@o2.pl,4070
47019,Tadeusz,Pudełek,22967894541,2005-06-13,087744704,mpogorzelec@janke-pigula.pl,320
47020,Dominik,Krauza,86280092491,1999-07-22,410759297,soniakozien@onet.pl,9979
47021,Alex,Dulemba,95339708018,1970-10-21,093109234,fwojak@cieloch-cofala.com,2080
47022,Kalina,Pagacz,96517559655,1984-11-13,936570987,tadeuszmartyn@straszak.net,4140
47023,Inga,Wołoszyk,11007203293,1943-04-08,041073591,nstempniak@stowarzyszenie.pl,8156
47024,Artur,Glenc,89758206748,1957-01-27,727805923,nelaprazmo@o2.pl,9403
47025,Konstanty,Nalazek,93195387560,2010-11-17,374423643,cgwizdek@ppuh.pl,6858
47026,Oskar,Kuk,61557227442,1942-04-16,469665680,milejoskar@gmail.com,3826
47027,Wojciech,Paczos,16925130819,1990-10-04,787095042,rozatruchel@glazer.pl,8522
47028,Fryderyk,Czajor,65640282489,1931-06-26,980922696,xsalach@gmail.com,4828
47029,Dagmara,Pachowicz,97661911287,1970-12-18,771975374,rozakopa@o2.pl,4281
47030,Jan,Bosek,79477070129,1984-03-30,309336409,kamil12@onet.pl,5777
47031,Nikodem,Komuda,02539752725,1998-11-19,488520041,bartek95@stowarzyszenie.com,3351
47032,Kazimierz,Filak,94413419737,1991-07-12,757279458,aleksander06@fpuh.pl,36
47033,Kaja,Łuszczyk,33073997577,1958-12-29,634764050,marcinsteuer@spoldzielnia.net,5184
47034,Tobiasz,Łyskawa,25593229005,1974-12-27,908154207,klochdominik@kowalowka.com,5288
47035,Inga,Niedźwiadek,48247316575,2025-02-23,614387513,ctryka@yahoo.com,7037
47036,Dawid,Samul,37823635396,1990-08-22,369668932,ofaferek@fpuh.org,4989
47037,Marianna,Jaje,85940093397,1946-09-04,586475052,mieszkofidura@onet.pl,582
47038,Aurelia,Tondera,82902638601,1954-10-26,155539445,dorotajudek@interia.pl,504
47039,Cezary,Okraska,03352809705,1983-08-27,896448110,tymoteusz32@interia.pl,6150
47040,Ewelina,Kuban,36626662289,1936-12-16,167648360,groszstanislaw@yahoo.com,4396
47041,Franciszek,Armata,46459849964,1956-02-07,449989715,anastazja38@gmail.com,2912
47042,Artur,Gałaj,37784564927,1983-05-10,379109975,idaleszcz@kusztal.pl,8387
47043,Bianka,Zbroszczyk,69991341339,1976-10-18,804366335,tola07@o2.pl,552
47044,Sylwia,Przewoźny,52759975168,1972-07-15,962188884,monika45@bohdanowicz.pl,2746
47045,Dorota,Tylka,10128920732,1986-03-09,621284246,krokoszmaksymilian@wawrzynowicz.pl,7726
47046,Roksana,Siekierka,04125600482,1961-07-01,076406035,orkiszkaja@onet.pl,5610
47047,Agnieszka,Preuss,13865238236,1995-08-08,762905252,nicole13@o2.pl,4283
47048,Norbert,Solarek,65304162450,2004-03-16,794902839,saraelsner@o2.pl,9924
47049,Gabriel,Dziadowicz,59068909872,1965-05-19,093053597,drosttadeusz@nickel-stranc.net,9258
47050,Ida,Mały,03436005008,1945-03-18,736449737,hludwin@gmail.com,6473
47051,Marianna,Jakubiuk,16129958132,1956-09-11,199219635,gajaosik@chalimoniuk.com,2615
47052,Tola,Kiepas,55303930639,1984-02-19,959457223,leonardtwardy@gmail.com,2678
47053,Tadeusz,Linda,88752609112,1966-07-16,244247570,filusjan@gabinety.net,847
47054,Rafał,Piersa,60841984637,1924-11-15,462957616,malwinalatko@gabinety.net,6797
47055,Ignacy,Ławniczek,99771630373,1960-11-10,981053732,monikazwiazek@interia.pl,8862
47056,Nicole,Jaźwiec,48577395446,1991-11-06,946932249,pbudzen@gmail.com,3071
47057,Artur,Dziełak,53402444777,1988-08-17,383948264,tymoteuszlenarcik@onet.pl,3434
47058,Sylwia,Starzak,90308789624,1988-09-14,215535375,praseksandra@yahoo.com,8156
47059,Bruno,Krzystek,45332458165,1935-01-11,833392469,blanka68@onet.pl,7148
47060,Tola,Cydzik,37532394181,1974-11-03,385757204,olga06@gabinety.pl,8838
47061,Dorota,Szkoła,76715896784,1928-01-06,093750144,aleksanderbryczek@gegotek.pl,665
47062,Monika,Pułka,95907413630,1925-03-04,685207033,mgorol@grupa.pl,2055
47063,Arkadiusz,Fiutak,19212131079,1949-10-01,507492177,wojciechkwapis@krystkowiak-zal.com,2259
47064,Inga,Drewniok,67982653935,1939-09-25,977107568,urszula95@o2.pl,3682
47065,Robert,Skowyra,31273582180,1933-10-23,414837344,brunozabierek@hotmail.com,6309
47066,Cyprian,Godyń,70637936522,1968-07-21,986071495,nela72@ppuh.pl,9745
47067,Karol,Fedak,24824615764,1932-07-02,929582933,palganartur@o2.pl,7900
